"","index","content","date","polarity"
"3078","1074","@AJTurk
Allah CC var gam yok Reis ve Arkadaşları var Panik yok Başkanlık Sistemi Yeni Anayasa büyük Türkiye hepimizin Dostlar Dua ile hak","2016-09-29 21:56:18+00:00","Positive"
"3079","1075","Başkanlık Sistemi nal topluyor! https://t.co/IdmlsoR0jF #gazetesozcu @gazetesozcu aracılığıyla","2016-10-26 12:46:46+00:00","Neutral"
"3080","1076","AKLIMIZLA  DALGA  GEÇİYORLAR..Tek parti iktidara gelip parlametoyu çalışmaz  hale  getiren insanlar TV larda başkanlık sistemi anlatıyorlar.","2016-10-21 18:18:22+00:00","Negative"
"3081","1077","Bahçeli’nin isteğiyle başkanlık sistemi Meclis’e geliyor https://t.co/qvxWDQHfqe #gazetesozcu @gazetesozcu aracılığıyla","2016-10-12 12:49:00+00:00","Neutral"
"3082","1078","CHP ve MHP arasında başkanlık sistemi kavgası https://t.co/Z1jyMCgmBj","2016-10-15 12:27:24+00:00","Neutral"
"3083","1079","Retweeted VahipÇALİK (@yurtkan58):

Baskanlık sistemi Türkiye yi Tek adam Diktatörlüğüne Götürebilir mi?","2016-10-15 17:50:12+00:00","Neutral"
"3084","1080","Cumhuriyet ve laik düzene sahip çıkalım.  Eğer başkanlık sistemi gelirse şimdiden başladığınız kula kulluğu torunlara miras bırakırsınır.","2016-07-16 14:21:16+00:00","Negative"
"3085","1081","Başkan olur ise böylesi, böylesi olsuun!
(Gülse Birsel)

Benim ülkeme bir gün başkanlık sistemi gelecekse, bazı... https://t.co/U0exKstVIM","2016-10-02 09:07:03+00:00","Neutral"
"3086","1082","Bahçeli’den ’Başkanlık Sistemi’ açıklaması https://t.co/YaIMGCpw0j","2016-10-20 16:13:32+00:00","Neutral"
"3087","1083","Başkanlık sistemi iki hafta içinde Meclis'e getirilecek https://t.co/aZYq7FQfu3 #si̇yaset","2016-10-20 18:37:04+00:00","Neutral"
"3088","1084","BAŞKANLIĞIN ne olduğunu bilmeyenler başkanlık istiyor.Ülke sorunu sistem değil ki,o sistemi suistimal edenlerdir. #BaşkanErdoğan","2016-09-17 20:45:52+00:00","Negative"
"3089","1085","Başkanlık sistemi Alman medyasını neden rahatsız ediyor.","2016-08-09 06:23:01+00:00","Neutral"
"3090","1086","kılıçdaroğlu darbeyı biliyordu!! demiyormuydı başkanlık sistemi kan dökülmeden gelmez!!!","2016-07-21 20:49:49+00:00","Neutral"
"3091","1087","@Voltran_1 @Turkkizi__1919 ""yeni anayasa olsa bunlar olmazdı"" diyecek 

bu yüzden başkanlık sistemi şart","2016-07-26 03:37:23+00:00","Positive"
"3092","1088","Düz mantık kullanalım. CHP istemiyorsa Başkanlık sistemi iyi bişeydir. Bknz: 1.köprü,2.köprü, 3.köprü, 3.hava alanı vs.","2016-10-15 01:02:01+00:00","Positive"
"3093","1089","Başkanlık sistemi ve Musul operasyonu ile ilgili açıklamaların ardından dolar/TL 3,1140'a kadar yükseldi. https://t.co/ABzaeRg5nM","2016-10-18 14:02:34+00:00","Neutral"
"3094","1090","#farkettimki şayet başkanlık sistemi referanduma giderse izle artık malum şahsın ülkenin çeşitli yerlerinde çeşitli konuşmalarını!","2016-10-19 05:02:59+00:00","Neutral"
"3095","1091","BAKAR KİŞİ:Bence başkanlık sistemi tek kurtuluş yolumuzdur.!
BİLİRKİŞİ:Önce Ahlak ve Maneviyat temel... https://t.co/ltogeOIxvm","2016-10-24 20:30:20+00:00","Neutral"
"3096","1092","@demiryumruk_FB Nasıl bir başkanlık sistemi olacağı millete https://t.co/neEcO9w56P'ye çıkıyorlar, kime sorsalar bık bık.","2016-10-13 07:54:29+00:00","Neutral"
"3097","1093","BBP’den başkanlık sistemi açıklaması https://t.co/cm8jAAkvG5 https://t.co/BqNz8tSzDp","2016-10-23 18:23:13+00:00","Neutral"
"3098","1094","Allah CC var gam yok Reis ve Arkadaşları var Panik yok BaşkanlıkSistemi Yeni Anayasa ÖzgürBüyükTürkiye hepimizin Dualarınızıbeklerim Dostlar https://t.co/QbefgcHVDq","2016-10-22 12:56:52+00:00","Positive"
"3099","1095","Sinem Baş - Başkanlık sistemi hangi istikrarı getirecek? https://t.co/oNfxWoqtAx @yenimesaj aracılığıyla","2016-10-21 22:46:41+00:00","Neutral"
"3100","1096","Başkanlık Sistemi Erdoğan Ve Darbe!!! İZlerken Kanınız Donacak. Silinmedez İzle Paylaş!!! https://t.co/21d79Ildvt","2016-08-21 15:08:10+00:00","Neutral"
"3101","1097","Deniz Baykal: Başkanlık Sistemi Değerlendirilmeli - https://t.co/V6C5fmWO8C https://t.co/YmXQtiSznw","2016-10-21 10:15:24+00:00","Neutral"
"3102","1098","@alpkmc Başkanlık sistemi levelini direkt geçelim. Saltanat en güzeli en azından bir aileye gider... 550 aile çok","2016-10-22 13:03:16+00:00","Negative"
"3103","1099","Adalet Bakanı Bozdağ'dan 'başkanlık sistemi' açıklaması https://t.co/0uADmBlLF0 @sharethis aracılığıyla","2016-10-14 12:51:47+00:00","Neutral"
"3104","1100","Devlet Bahçeli'den başkanlık sistemi açıklaması https://t.co/NGjGKrhir1","2016-10-20 21:17:33+00:00","Neutral"
"3105","1101","Atatürk başkanlık sistemi için ne düşünüyordu?
https://t.co/EdZpotsEMm https://t.co/TYLwkUBBb0","2016-10-16 18:21:08+00:00","Neutral"
"3106","1102","Başkanlık sistemi gibi boş tartışmalarla milleti oyalamak yerine, milletin asıl sorunlarını çözün! https://t.co/hbo2BcdGbi","2016-10-17 10:32:41+00:00","Negative"
"3107","1103","BAŞKANLIK MİLLETİN ARASINA BIRAKILAN ZEHİRLİ BİR YILAN

Başkanlık sistemi Büyük İsrail Devleti inşaatının çatısı... https://t.co/ToT689CtMr","2016-10-23 03:00:55+00:00","Negative"
"3108","1104","@brc_bltt önemli olan hedef.Attaürk hedef için parlementer sis.getirdi.cumhurbaşkanı başkanlık sistemi.rejim değil sistem.halk destekliyor","2016-07-31 06:30:43+00:00","Positive"
"3109","1105","Halkın isteği gözardı edilemez halk  #İllakiBaşkanlık diyor ozaman başkanlık sistemi gelmeli","2016-10-14 16:11:54+00:00","Positive"
"3110","1106","evet bu gece başkanlık sistemi zaferidir :)) hala siyasetini yapanlar göruyorum, inadına en kotu gece bu geceyse bu gecede RTE","2016-07-16 11:27:29+00:00","Positive"
"3111","1107","Bir daha 15 Temmuz olmasın için Başkanlık Sistemi

 https://t.co/CFebzUafCq","2016-10-23 15:44:56+00:00","Positive"
"3112","1108","Başbakan Binali Yıldırım: ""Başkanlık Sistemi'ni meclise getireceğiz"" https://t.co/qI6Gl9PBQF https://t.co/wkIGH7ZMUV","2016-10-18 08:46:32+00:00","Neutral"
"3113","1109","@AteKorsan Hepsi kandırmaca..Başkanlık sistemi geldi, TSK yok edildi.","2016-07-27 14:20:17+00:00","Neutral"
"3114","1110","Başkanlık sistemi millete sunulsun uykuları kaçacak olan koyun Meraklılarına koyunları saydıralım ne dersiniz millet. https://t.co/IoydAthQny","2016-10-13 20:51:41+00:00","Positive"
"3115","1111","Başkanlık Sistemi ile Parlamenter Sistemin karşılaştırmalı tablosu

Bayram Zilan yazdı:
https://t.co/h2F0wsbd6c @mdurmusoglu","2016-10-26 20:49:28+00:00","Neutral"
"3116","1112","@GDSonDakika @OmrFrkT başkanlık sistemi geçmez halktan..akp liler den Bile itiraz  var..Bu tayyip in tek adam olma arzusu sadecs","2016-10-18 19:29:34+00:00","Negative"
"3117","1113","VİDEO | Demirtaş’tan başkanlık sistemi için çözüm: İlla devlet başkanı olacaksan, git Devlet Bahçeli’ye başkan ol
https://t.co/6cUXNLFTqL https://t.co/NEMIDiz1un","2016-10-18 15:11:04+00:00","Negative"
"3118","1114","Yaşananlardan anlaşılan o ki, bize başkanlık sistemi değil REİS'LİK SİSTEMİ lazım.","2016-08-11 19:59:08+00:00","Positive"
"3119","1115","yüce başkanlık sistemi. https://t.co/baeJKoI7k5","2016-09-07 23:18:22+00:00","Positive"
"3120","1116","İthal Başkanlık Sistemi - Banu AVAR https://t.co/IZDHt6b6Tw @YouTube aracılığıyla","2016-08-13 19:43:35+00:00","Neutral"
"3121","1117","Bu ülkede hukukun üstünlüğü başkanlık sistemi ile daha da Güçlenecek #BaşkanErdoğan","2016-09-17 16:02:56+00:00","Positive"
"3122","1118","@Kayahanuygur @Haber7 lozan sistemi degismeden, Ingilizler Atilmaz Vatanimizdan. Ama RTE geri adim atti Baskanlik Sisteminde galiba","2016-09-25 21:52:03+00:00","Neutral"
"3123","1119","EMRE KONGAR / HALK ARENASI 14 Ekim 2016 ""Başkanlık Sistemi"" (TAMAMI - TEK PARÇA) - https://t.co/7XsW60XV7j","2016-10-15 09:01:11+00:00","Neutral"
"3124","1120","SevgiBirliği Sonsuzdur #BaşkanlıkSistemi https://t.co/1cwR1KIcqJ","2016-10-20 18:58:50+00:00","Neutral"
"3125","1121","Bu  olmayacaksa, 2. yol fiili duruma hukuki yol aranmasıdır. AKP başkanlık sistemi inadını sürdürecekse karşımıza 2 seçenecek çıkacaktır.","2016-10-11 08:18:33+00:00","Neutral"
"3126","1122","MHP Genel Başkanı Devlet Bahçeli, başkanlık sistemi için referanduma gidilmesi halinde milletin kararına saygı duyulacağını söyledi.","2016-10-12 11:52:13+00:00","Neutral"
"3127","1123","Ülkemizin Ve Ümmetin Bekası İçin Tek Kalıcı Çare Olan Başkanlık Sistemi Meclise Geliyor...
   367 İlede Geçse... https://t.co/xV2OV8Y5vv","2016-10-13 05:54:21+00:00","Positive"
"3128","1124","Başkanlık sistemi, Erdoğan,Büyük İsrail!!! İzlerken Kanınız Donacak!!! https://t.co/GEefNMtWbX","2016-08-23 19:45:17+00:00","Neutral"
"3129","1125","Bahçeli’den başkanlık sistemi çıkışı #Son Dakika https://t.co/9BXceE9mq5 https://t.co/cY1MTyZG7M","2016-10-11 10:05:24+00:00","Neutral"
"3130","1126","Öyle gösteriyor ki dün gece okunan selalar cumhuriyetimize okunmuştur. Padişahlık ( başkanlık ) sistemi hayırlı olsun..","2016-07-16 03:42:20+00:00","Negative"
"3131","1127","Retweeted ABC Gazetesi (@abcgazete):

#HDP: #OHAL maskesi altında #Başkanlık sistemi dayatılıyor!... https://t.co/lWClgKuxrE","2016-09-29 20:18:47+00:00","Negative"
"3132","1128","@nevzatcicek @srdreksii @yenisafakwriter çare başkanlık sistemi","2016-08-13 19:56:57+00:00","Positive"
"3133","1129","Adalet/Kalkınma Partisi
2002/07/11 seçim bildirgelerinde Başkanlık Sistemini değil,
hep Parlamenter Sistemi savundu:
https://t.co/PqTbdaBxfe","2016-10-22 10:26:12+00:00","Neutral"
"3134","1130","ORC Araştırma'dan başkanlık sistemi anketi https://t.co/1NAE4YEmAj","2016-10-20 09:22:26+00:00","Neutral"
"3135","1131","Başkanlık sistemi referandumu falan geçin bunları. Ülkenin hali ortada, bu durumda gündeme gelmesi abestir, karaktersizliktir.","2016-10-12 15:07:13+00:00","Negative"
"3136","1132","@arslandidem   TC Devletini hazmedemeyenler başkanlık sistemi ile cumhuriyeti ortadan kaldıma hayalini gizlemektir sn kuzu kimin kuzusudur?","2016-10-14 00:13:56+00:00","Negative"
"3137","1133","Başkanlık sistemi https://t.co/HZdo2b46Il","2016-10-26 05:55:49+00:00","Neutral"
"3138","1134","Başkanlık sistemi.CHP nin 5816 sayılı kanuna sığınarak Ülkeye ve Millete yaptığı ve yapacağı kötülüklerinde sonu olacaktırBu açıdan da bakın","2016-10-15 13:32:18+00:00","Positive"
"3139","1135","Yaşadığımız OHAL ve KHK rejimi aslında demokratik yollarla hayata geçirelememiş olan Başkanlık sistemi Türkiyesi.. Aynen böyle olacaktı..","2016-09-19 06:26:56+00:00","Negative"
"3140","1136","Bu ülkenin kaderiyle kemal kılıçdaroğlunun oynamasına bu asil millet izin vermeyecek Başkanlık sistemi gelecek.","2016-10-25 18:52:56+00:00","Positive"
"3141","1137","Başkanlık Sistemi Erdoğan Ve Darbe!!! İzlerken Kanınız Donacak. Silinmeden İzle Paylaş!!! https://t.co/qWc9hDwOyo","2016-10-07 17:59:08+00:00","Neutral"
"3142","1138","#EYTkimdir  reis başkanlık sistemi senin için neyse bizim için emeklilikte o .@BestepeCB","2016-10-13 19:38:50+00:00","Neutral"
"3143","1139","#Gaziantep
devlet bahçeli başkanlık sistemi için güneydogu ve doğu anadoluyu kastederek ülkenin bölünmesiyle sonuçlanır diyordu ne değişti","2016-10-16 12:50:10+00:00","Negative"
"3144","1140","#YeniAnayasa 
#BaşkanlıkSistemi  

Son Sözü Millet Söyleyecek ! Açık ve Net !

#SeniBaşkanYapacağızUzunAdam https://t.co/vrjeJoGAjc","2016-10-12 20:10:45+00:00","Positive"
"3145","1141","@DengeDenetleme 
Eğer ortada açık saçık ""Başkanlık Sistemi"" fırıldakları dönmeye başlamışsa
yakında ""Anayasa Sizin Yengeniz"" olur.
Aday no:1 https://t.co/h0HnPheZSS","2016-10-20 07:31:45+00:00","Negative"
"3146","1142","@MutluTopuz başkanlık sistemi olan bütün ülkeler de sorunlar bitmiyor, araştırdık.","2016-07-17 07:42:20+00:00","Negative"
"3147","1143","Genel başkanlık için parti delegelerine gitmekten korkan Devlet Bahçeli 'başkanlık sistemi' için ""Biz millete gitmekten korkmayız"" demiş.","2016-10-18 10:17:29+00:00","Neutral"
"3148","1144","Alın size iç savaş kaos yaşasın başkanlık sistemi https://t.co/kqZuECXUOy","2016-07-16 08:55:52+00:00","Neutral"
"3149","1145","Devlet Bahçeli'den Başkanlık Sistemi Çağrısı: Erdoğan'a Destek! https://t.co/naWd3HmioG @YouTube aracılığıyla","2016-10-18 12:10:03+00:00","Positive"
"3150","1146","Devlet Bahçeli: Sistem tıkandı, Başkanlık sistemi şart https://t.co/QVYc3jejl0","2016-10-20 16:19:49+00:00","Positive"
"3151","1147","AKP Genel Başkan Yardımcısı Demiröz: Başkanlık sistemi fiilen başladı @cumhuriyetgzt https://t.co/kNDoCsgwt5","2016-07-25 18:55:05+00:00","Neutral"
"3152","1148","@VATAN__5858 hoş geldin başkanlık sistemi.oyun içinde oyun","2016-07-16 09:49:42+00:00","Neutral"
"3153","1149","Yüksekdağ Bahçeli’nin  ’Başkanlık sistemi’ açıklamasını değerlendirdi https://t.co/BG4aKjS08u","2016-10-11 20:45:17+00:00","Neutral"
"3154","1150","@Malikejder47 @slymnoz
Kurani bakış Peygamberi yaşayış ile Yönetilir ve Yönetirsek işimiz rast Başkanlık Sistemi büyük Türkiye hepimizin Dua","2016-08-13 01:31:29+00:00","Positive"
"3155","1151","https://t.co/Rnr5yNfmyB hoca Mhp adına açıkladı başkanlık sistemi referanduma giderse hayır diyeceğiz","2016-10-23 10:51:28+00:00","Negative"
"3156","1152","#şusözçokanlamlı başkanlık sistemi gelince tüm alemi islam rahat bi nefes alacak inŞALLAH","2016-10-22 22:34:20+00:00","Positive"
"3157","1153","5-Meclise gelen bir başkanlık sistemi var da biz mi bilmiyoruz. 
Bu şahıslara söylenecek tek bir söz var..","2016-10-24 17:19:35+00:00","Neutral"
"3158","1154","""Başkanlık sistemi ekonomiye büyük güç katacak"" https://t.co/9QfJYiJDt4","2016-10-18 14:36:27+00:00","Positive"
"3159","1155","Başkanlık sistemi için start verdi!..: Başbakan Binali Yıldırım, AK Parti'nin Genişletilmiş İl Başkanları Top... https://t.co/V7AR5MQYJm","2016-10-12 10:01:08+00:00","Neutral"
"3160","1156","Başbakan'dan flaş Başkanlık Sistemi açıklaması 
https://t.co/Yu1BQauiau","2016-10-12 19:56:32+00:00","Neutral"
"3161","1157","AKP'li arkadaşlar BOP'u anlat dediklerinde göstereceğim resim budur. Başkanlık sistemi bu BOP'un çileğidir. 
#BüyükTehlikeBaşkanlık https://t.co/S5q46agGIQ","2016-10-23 20:13:23+00:00","Negative"
"3162","1158","Başkanlık sistemi dünyada da başarılı olmamıştır -Harunyahya.org https://t.co/3zV9PeVXcR
BAŞKANLI SİSTEMİ
DÜNYADA 
BAŞARILI
OLMAMIŞ","2016-10-23 08:46:40+00:00","Negative"
"3163","1159","Başkanlık sistemi için büyük hamle https://t.co/zKdncl6q9k @medyagundem https://t.co/kAqkfomCQb","2016-10-12 08:46:23+00:00","Neutral"
"3164","1160","Bu 15 temmuz darbesi şunu cok iyi gösterdi türkiye istiklal savaşı veriyo anayasa başkanlık sistemi getirilmeli gerekirse seçime gidilmeli","2016-08-31 20:16:28+00:00","Positive"
"3165","1161","#BaşkanlıkİstemiyorumÇünkü Türkiyeye başkanlık sistemi değil insanlık sistemi lazım.Çok acil.","2016-10-14 21:17:55+00:00","Negative"
"3166","1162","Insanlik ölmüş tek derdimiz baskanlik sistemi yalan dolan ne günlere kaldik yeter be yeter bu vicdansizlik bitsin https://t.co/qfRxCxauva","2016-10-26 15:02:45+00:00","Negative"
"3167","1163","Ya bu başkanlık sistemi halk içinmi yoksa birilerinin egoları içinmi #BaşkanlıkİstemiyorumÇünkü","2016-10-14 18:45:13+00:00","Negative"
"3168","1164","Kılıçdaroğlu'ndan Başkanlık Sistemi Açıklaması https://t.co/VH7gT6TO80","2016-10-13 05:00:16+00:00","Neutral"
"3169","1165","İsmet Berkan: Başkanlık sistemi yasama, yürütme ve yargıda değişiklik anlamına geliyor.","2016-10-16 09:06:33+00:00","Neutral"
"3170","1166","Yapılan bu şey başkanlık sistemi içindir!!!! Rte rolünü iyi oynadı koyunlarda kandı ! Bu oyunlar yakın bir zamanda ortaya çıkacaktır!","2016-07-23 20:27:48+00:00","Negative"
"3171","1167","Bahçeli'den 330'u veririz mesajı: ""Başkanlık sistemi için millete gidelim"" https://t.co/IeQJNaiVR9 https://t.co/l2hl5dXwsl","2016-10-18 12:19:21+00:00","Neutral"
"3172","1168","#BüyükTehlikeBaşkanlik Başkanlık herne olursa olsun eyalet sistemi ve federasyon getirir buda parçalanma demektir","2016-10-23 16:13:45+00:00","Negative"
"3173","1169","@yeniakstrateji  O halde Burundi tipi başkanlık sistemi getirelim.","2016-10-23 07:29:19+00:00","Neutral"
"3174","1170","Binali Yıldırım: Başkanlık Sistemi Teklifimizi Kısa Sürede Meclis'e Getireceğiz https://t.co/IbmBDxge3W","2016-10-12 08:36:21+00:00","Neutral"
"3175","1171","Başkanlık Sistemi Nasıl Olacak https://t.co/7pME3HSTty","2016-10-25 10:25:44+00:00","Neutral"
"3176","1172","Önümüzdeki günlerde bazı ruh hastası,vatan haini yazarlar Başkanlık sistemi için bunu da Erdoğan'ın tezgahladığını yazarlarsa şaşırmayın","2016-07-16 11:21:11+00:00","Neutral"
"3177","1173","CHP ve MHP arasında başkanlık sistemi kavgası: MHP lideri Devlet Bahçeli’nin başkanlık sistemine ilişkin… https://t.co/flKWJgeYFz Gazete AK","2016-10-15 00:25:21+00:00","Neutral"
"3178","1174","@Orsatramola AKP ve CHP fiili başkanlık sistemi ile yapılan sivil darbeyi kabul ettikten sonra diktatörlük, Faşizm koşa koşa gelmez mi.","2016-07-19 06:35:57+00:00","Neutral"
"3179","1175","@RT_Erdogan Ülkemizin geleceği için Başkanlık sistemi olmazsa olmazımızdırBaşkanlık sistemine tam destek","2016-10-23 14:04:41+00:00","Positive"
"3180","1176","HDP Eş Genel Başkanı Demirtaş'tan 'Musul', 'CHP', 'Seçim Barajı', 'Adem Geveri' ve 'Başkanlık Sistemi' açıklaması! [Zernews]","2016-10-18 06:49:46+00:00","Neutral"
"3181","1177","@arzukarasur @secondvirus @gulayelik Başkanlık sistemi gelince parlamenter sistem zaten olmayacak","2016-08-09 22:59:22+00:00","Neutral"
"3182","1178","#magazine Bahçeli'den 'başkanlık sistemi' açıklaması https://t.co/FXJutVtO45 #haber https://t.co/rJCGsZyBJC","2016-10-15 10:56:34+00:00","Neutral"
"3183","1179","'Üniter başkanlık sistemi olacak'
https://t.co/bQ6tf1ef8o https://t.co/8jI3Xdua4G","2016-10-25 07:20:00+00:00","Neutral"
"3184","1180","Programda başkanlık sistemi konusundaki net kanaatimizi muhtar arkadaşlarımıza ilettim. https://t.co/H7tfaXBGwl","2016-10-20 12:20:04+00:00","Neutral"
"3185","1181","bugün,Deniz Baykal: ""Başkanlık Sistemi değerlendirilmeli"" demiş.
Yıl 2012. Evet bende bazen boş konuşuyorum https://t.co/yaFuqJBrIP","2016-10-22 02:53:10+00:00","Negative"
"3186","1182","@s_cankan başkanlık,ardından eyalet sistemi,güneydoğu eyaletler halinde k*tlere verilecek. Sonra da Türk'ü tutabilene aşkolsun.","2016-09-12 16:28:27+00:00","Negative"
"3187","1183","Başkanlık sistemi için konuşmak,fikrini söylemek siklete tabidir. Herkes haddini bilsin yani.Başkanlığı sadece biz anlatacağız o kadar susun https://t.co/e7MhWsbTdO","2016-10-19 22:49:01+00:00","Positive"
"3188","1184","#BaşkanlıkSistemi
Gereklidir
Artik
Referandum
Yapilsin
Halk
Karar
Versin","2016-10-12 13:58:26+00:00","Positive"
"3189","1185","#BaşkanlıkSistemi
Sn.@TC_Basbakan:Milletten yana tavır koyan Sn D. Bahçeli'ye tşk ed.
Meclise kısa sürede yeni Anayasa Teklifini getireceğiz","2016-10-12 16:41:28+00:00","Neutral"
"3190","1186","İbrahim Gül “MHP Başkanlık Sistemine Karşı!”: #iskenderun MHP’li İbrahim Gül Başkanlık sistemi tartışmaların... https://t.co/ZBpK32mHXR","2016-10-15 18:25:09+00:00","Neutral"
"3191","1187","Başbakan Binali Yıldırım, MHP Lideri Devlet Bahçeli’ye teşekkür ederek “Başkanlık sistemi için adımlarımızı derhal atacağız” dedi.","2016-10-12 12:19:08+00:00","Neutral"
"3192","1188","15 temmuz baskanlik sistemi icin yapilmis bir senaryo idi diyenler hakli mi cikiyorlar acaba ???","2016-10-12 22:30:19+00:00","Neutral"
